epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,895.973,2.73335,1.33434,0.86425,0.67674,0.36104,0.47783,0.16719,2.57757,1.41054,0.87758,0.0008647,0.0008647,0.0008647
43,915.437,2.62829,1.46365,0.90953,0.67674,0.36104,0.47783,0.16719,2.57757,1.41054,0.87758,0.0008614,0.0008614,0.0008614
44,934.234,2.45497,1.55179,0.92337,0.67905,0.36211,0.47887,0.17171,2.53562,1.42321,0.87383,0.0008581,0.0008581,0.0008581
45,955.244,2.82692,1.42508,0.88976,0.67905,0.36211,0.47887,0.17171,2.53562,1.42321,0.87383,0.0008548,0.0008548,0.0008548
46,974.456,2.57951,1.46432,0.90764,0.69126,0.36878,0.49323,0.17402,2.52582,1.40562,0.87001,0.0008515,0.0008515,0.0008515
47,995.76,2.71633,1.44171,0.90815,0.68267,0.36555,0.48984,0.17665,2.50074,1.39665,0.86646,0.0008482,0.0008482,0.0008482
48,1016.49,2.78236,1.48426,0.89119,0.68267,0.36555,0.48984,0.17665,2.50074,1.39665,0.86646,0.0008449,0.0008449,0.0008449
49,1036.56,2.48248,1.32229,0.89432,0.67806,0.36353,0.48492,0.17814,2.48069,1.38929,0.86511,0.0008416,0.0008416,0.0008416
50,1056.98,2.74059,1.45449,0.9213,0.67806,0.36353,0.48492,0.17814,2.48069,1.38929,0.86511,0.0008383,0.0008383,0.0008383
51,1078.3,2.56282,1.36851,0.89739,0.67877,0.36433,0.48365,0.17976,2.48005,1.37236,0.86448,0.000835,0.000835,0.000835
52,1098.98,2.71719,1.32377,0.85314,0.67877,0.36433,0.48365,0.17976,2.48005,1.37236,0.86448,0.0008317,0.0008317,0.0008317
53,1121.79,2.71579,1.37557,0.8823,0.68559,0.36777,0.48697,0.18229,2.46094,1.36135,0.86287,0.0008284,0.0008284,0.0008284
54,1141.78,2.55835,1.44355,0.87261,0.68113,0.36696,0.48788,0.18493,2.44527,1.35603,0.86131,0.0008251,0.0008251,0.0008251
55,1161.39,2.48319,1.51471,0.8965,0.68113,0.36696,0.48788,0.18493,2.44527,1.35603,0.86131,0.0008218,0.0008218,0.0008218
56,1181.85,2.53721,1.35549,0.87853,0.67154,0.36292,0.48509,0.18542,2.42724,1.35159,0.85882,0.0008185,0.0008185,0.0008185
57,1202.6,2.65672,1.30484,0.85745,0.67154,0.36292,0.48509,0.18542,2.42724,1.35159,0.85882,0.0008152,0.0008152,0.0008152
58,1223.24,2.59231,1.39243,0.90089,0.66627,0.3613,0.48403,0.18541,2.41293,1.34173,0.85525,0.0008119,0.0008119,0.0008119
59,1242.8,2.57239,1.36249,0.88026,0.66627,0.3613,0.48403,0.18541,2.41293,1.34173,0.85525,0.0008086,0.0008086,0.0008086
60,1263.26,2.60844,1.38342,0.90443,0.67744,0.36595,0.49232,0.18763,2.40392,1.32901,0.85234,0.0008053,0.0008053,0.0008053
61,1283.45,2.55283,1.47221,0.92043,0.67744,0.36595,0.49232,0.18763,2.40392,1.32901,0.85234,0.000802,0.000802,0.000802
62,1304.23,2.5683,1.38974,0.88208,0.68499,0.36899,0.49473,0.18281,2.47174,1.31403,0.85502,0.0007987,0.0007987,0.0007987
63,1323.23,2.55594,1.40632,0.89997,0.67848,0.36696,0.49015,0.17393,2.5213,1.32409,0.85859,0.0007954,0.0007954,0.0007954
64,1344.72,2.79923,1.36751,0.90186,0.67848,0.36696,0.49015,0.17393,2.5213,1.32409,0.85859,0.0007921,0.0007921,0.0007921
65,1363.72,2.44679,1.33607,0.88371,0.67,0.36575,0.48365,0.16984,2.52296,1.3317,0.85912,0.0007888,0.0007888,0.0007888
66,1383.11,2.44974,1.48536,0.88254,0.67,0.36575,0.48365,0.16984,2.52296,1.3317,0.85912,0.0007855,0.0007855,0.0007855
67,1402.66,2.59419,1.43173,0.86078,0.67185,0.36676,0.48789,0.17339,2.47104,1.32714,0.85497,0.0007822,0.0007822,0.0007822
68,1423.71,2.55336,1.40197,0.89486,0.67185,0.36676,0.48789,0.17339,2.47104,1.32714,0.85497,0.0007789,0.0007789,0.0007789
69,1445.99,2.64978,1.3906,0.89681,0.67,0.36575,0.48767,0.1826,2.38434,1.32687,0.84888,0.0007756,0.0007756,0.0007756
