epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,10834.9,1.83215,1.28762,0.99771,0.75064,0.4408,0.53922,0.23099,1.89701,1.32246,0.95358,0.0003961,0.0003961,0.0003961
185,10891.7,1.85162,1.39968,1.06126,0.75064,0.4408,0.53922,0.23099,1.89701,1.32246,0.95358,0.0003928,0.0003928,0.0003928
186,10949.6,1.82076,1.26664,0.99512,0.75064,0.4408,0.53922,0.23099,1.89701,1.32246,0.95358,0.0003895,0.0003895,0.0003895
187,11006.9,1.88852,1.42524,0.99404,0.75581,0.444,0.5439,0.23326,1.89426,1.32642,0.95375,0.0003862,0.0003862,0.0003862
188,11069.4,1.8568,1.30071,1.02134,0.75581,0.444,0.5439,0.23326,1.89426,1.32642,0.95375,0.0003829,0.0003829,0.0003829
189,11124.2,1.76453,1.3141,0.99603,0.75581,0.444,0.5439,0.23326,1.89426,1.32642,0.95375,0.0003796,0.0003796,0.0003796
190,11183.2,1.79506,1.19487,0.97552,0.75581,0.444,0.5439,0.23326,1.89426,1.32642,0.95375,0.0003763,0.0003763,0.0003763
191,11239.7,1.8053,1.2945,1.0205,0.75914,0.4463,0.55565,0.24008,1.93597,1.31059,0.96477,0.000373,0.000373,0.000373
192,11295.6,1.87955,1.30731,1.01318,0.75914,0.4463,0.55565,0.24008,1.93597,1.31059,0.96477,0.0003697,0.0003697,0.0003697
193,11348.9,1.89885,1.86023,1.08321,0.75914,0.4463,0.55565,0.24008,1.93597,1.31059,0.96477,0.0003664,0.0003664,0.0003664
194,11406.2,1.83499,1.28037,1.03241,0.76068,0.4476,0.56216,0.23707,1.97654,1.30909,0.97245,0.0003631,0.0003631,0.0003631
195,11462.1,1.85716,1.30353,1.0188,0.76068,0.4476,0.56216,0.23707,1.97654,1.30909,0.97245,0.0003598,0.0003598,0.0003598
196,11519.6,1.82706,1.23026,0.98204,0.76068,0.4476,0.56216,0.23707,1.97654,1.30909,0.97245,0.0003565,0.0003565,0.0003565
197,11579.2,1.78959,1.23466,0.98654,0.76068,0.4476,0.56216,0.23707,1.97654,1.30909,0.97245,0.0003532,0.0003532,0.0003532
198,11635.6,1.77413,1.27609,1.013,0.75505,0.444,0.55833,0.23875,1.95136,1.30088,0.96919,0.0003499,0.0003499,0.0003499
199,11696.3,1.88282,1.24509,0.98388,0.75505,0.444,0.55833,0.23875,1.95136,1.30088,0.96919,0.0003466,0.0003466,0.0003466
200,11754.1,1.8122,1.28126,1.03267,0.75505,0.444,0.55833,0.23875,1.95136,1.30088,0.96919,0.0003433,0.0003433,0.0003433
201,11812,1.9167,1.26429,0.99533,0.75435,0.4432,0.55806,0.24166,1.88003,1.31019,0.95561,0.00034,0.00034,0.00034
202,11871.6,1.91587,1.25572,0.98823,0.75435,0.4432,0.55806,0.24166,1.88003,1.31019,0.95561,0.0003367,0.0003367,0.0003367
203,11935.3,1.89169,1.29353,1.0089,0.75435,0.4432,0.55806,0.24166,1.88003,1.31019,0.95561,0.0003334,0.0003334,0.0003334
204,11990.4,1.792,1.24189,0.98992,0.75435,0.4432,0.55806,0.24166,1.88003,1.31019,0.95561,0.0003301,0.0003301,0.0003301
205,12046.3,1.80909,1.2409,0.99293,0.75702,0.4448,0.55856,0.24257,1.8631,1.31777,0.95206,0.0003268,0.0003268,0.0003268
206,12104,1.7808,1.16803,0.96892,0.75702,0.4448,0.55856,0.24257,1.8631,1.31777,0.95206,0.0003235,0.0003235,0.0003235
207,12160.9,1.8269,1.2394,0.96489,0.75702,0.4448,0.55856,0.24257,1.8631,1.31777,0.95206,0.0003202,0.0003202,0.0003202
208,12219.2,1.80962,1.36124,1.03746,0.75582,0.4436,0.55871,0.24326,1.86681,1.31693,0.95201,0.0003169,0.0003169,0.0003169
209,12276.2,1.79614,1.25721,0.9886,0.75582,0.4436,0.55871,0.24326,1.86681,1.31693,0.95201,0.0003136,0.0003136,0.0003136
210,12331.9,1.97477,1.81482,1.13869,0.75582,0.4436,0.55871,0.24326,1.86681,1.31693,0.95201,0.0003103,0.0003103,0.0003103
211,12386.1,1.83285,1.30941,1.01113,0.75582,0.4436,0.55871,0.24326,1.86681,1.31693,0.95201,0.000307,0.000307,0.000307
212,12442,1.8562,1.28487,1.01684,0.75905,0.4456,0.56125,0.24318,1.88583,1.31002,0.95464,0.0003037,0.0003037,0.0003037
213,12498.1,1.83369,1.20163,0.97152,0.75905,0.4456,0.56125,0.24318,1.88583,1.31002,0.95464,0.0003004,0.0003004,0.0003004
214,12557.5,1.84621,1.20241,0.9887,0.75905,0.4456,0.56125,0.24318,1.88583,1.31002,0.95464,0.0002971,0.0002971,0.0002971
215,12613.2,1.79726,1.24285,1.01646,0.75947,0.4456,0.5623,0.2448,1.89156,1.31258,0.95679,0.0002938,0.0002938,0.0002938
216,12675.5,1.82973,1.24507,0.99144,0.75947,0.4456,0.5623,0.2448,1.89156,1.31258,0.95679,0.0002905,0.0002905,0.0002905
217,12738.4,1.79383,1.21056,0.98316,0.75947,0.4456,0.5623,0.2448,1.89156,1.31258,0.95679,0.0002872,0.0002872,0.0002872
218,12796.2,1.76938,1.31151,1.04527,0.75947,0.4456,0.5623,0.2448,1.89156,1.31258,0.95679,0.0002839,0.0002839,0.0002839
219,12849.6,1.79275,1.36492,1.05452,0.76155,0.4468,0.56427,0.24471,1.88449,1.32005,0.95508,0.0002806,0.0002806,0.0002806
220,12905.8,1.81746,1.34967,1.01726,0.76155,0.4468,0.56427,0.24471,1.88449,1.32005,0.95508,0.0002773,0.0002773,0.0002773
221,12963.5,1.68468,3.38099,0.86726,0.76155,0.4468,0.56427,0.24471,1.88449,1.32005,0.95508,0.000274,0.000274,0.000274
222,13020.5,1.92001,1.40106,1.04871,0.76155,0.4468,0.56427,0.24471,1.88449,1.32005,0.95508,0.0002707,0.0002707,0.0002707
223,13077.4,1.82475,1.27544,0.99285,0.75612,0.4432,0.55986,0.24159,1.86618,1.33776,0.94985,0.0002674,0.0002674,0.0002674
224,13131.2,1.82871,1.41253,1.0403,0.75612,0.4432,0.55986,0.24159,1.86618,1.33776,0.94985,0.0002641,0.0002641,0.0002641
225,13189.3,1.79328,1.20696,0.9717,0.75612,0.4432,0.55986,0.24159,1.86618,1.33776,0.94985,0.0002608,0.0002608,0.0002608
226,13249.3,1.898,1.33404,1.021,0.7537,0.4416,0.55704,0.23882,1.86013,1.35004,0.94846,0.0002575,0.0002575,0.0002575
227,13303.4,1.71243,1.26643,1.01363,0.7537,0.4416,0.55704,0.23882,1.86013,1.35004,0.94846,0.0002542,0.0002542,0.0002542
228,13357,1.7638,1.31344,1.01908,0.7537,0.4416,0.55704,0.23882,1.86013,1.35004,0.94846,0.0002509,0.0002509,0.0002509
229,13413.7,1.79441,1.24154,0.96509,0.7537,0.4416,0.55704,0.23882,1.86013,1.35004,0.94846,0.0002476,0.0002476,0.0002476
230,13468.8,1.74766,1.33815,1.03377,0.75701,0.444,0.55979,0.23819,1.86241,1.35102,0.94814,0.0002443,0.0002443,0.0002443
231,13525.6,1.76242,1.23422,0.96547,0.75701,0.444,0.55979,0.23819,1.86241,1.35102,0.94814,0.000241,0.000241,0.000241
232,13582.5,1.96599,1.3464,0.99821,0.75701,0.444,0.55979,0.23819,1.86241,1.35102,0.94814,0.0002377,0.0002377,0.0002377
233,13644,1.80988,1.3313,1.02445,0.75898,0.4452,0.56321,0.24008,1.8565,1.34698,0.94778,0.0002344,0.0002344,0.0002344
234,13697.1,1.66675,1.28066,1.00322,0.75898,0.4452,0.56321,0.24008,1.8565,1.34698,0.94778,0.0002311,0.0002311,0.0002311
235,13751.3,1.8066,1.32027,0.9785,0.75898,0.4452,0.56321,0.24008,1.8565,1.34698,0.94778,0.0002278,0.0002278,0.0002278
236,13810.2,1.81781,1.28343,0.99085,0.75898,0.4452,0.56321,0.24008,1.8565,1.34698,0.94778,0.0002245,0.0002245,0.0002245
237,13871.7,1.82114,1.27305,0.99152,0.76503,0.44932,0.56752,0.24385,1.83842,1.34901,0.94292,0.0002212,0.0002212,0.0002212
238,13927.7,1.83088,1.40812,0.98913,0.76503,0.44932,0.56752,0.24385,1.83842,1.34901,0.94292,0.0002179,0.0002179,0.0002179
239,13982.1,1.78274,1.38487,1.02538,0.76503,0.44932,0.56752,0.24385,1.83842,1.34901,0.94292,0.0002146,0.0002146,0.0002146
240,14038.8,1.6844,1.24705,1.00386,0.76146,0.4484,0.56692,0.24487,1.83019,1.35252,0.94046,0.0002113,0.0002113,0.0002113
241,14095.3,1.73735,1.30458,0.98743,0.76146,0.4484,0.56692,0.24487,1.83019,1.35252,0.94046,0.000208,0.000208,0.000208
242,14152.9,1.77695,1.28312,0.99277,0.76146,0.4484,0.56692,0.24487,1.83019,1.35252,0.94046,0.0002047,0.0002047,0.0002047
243,14213.3,1.76537,1.33699,1.01887,0.76146,0.4484,0.56692,0.24487,1.83019,1.35252,0.94046,0.0002014,0.0002014,0.0002014
244,14275.3,1.861,1.27573,1.00157,0.75704,0.4472,0.56321,0.2444,1.84301,1.3466,0.94573,0.0001981,0.0001981,0.0001981
245,14330.8,1.85925,1.3441,1.0167,0.75704,0.4472,0.56321,0.2444,1.84301,1.3466,0.94573,0.0001948,0.0001948,0.0001948
246,14386.5,1.70815,1.25379,0.99035,0.75704,0.4472,0.56321,0.2444,1.84301,1.3466,0.94573,0.0001915,0.0001915,0.0001915
247,14444.8,1.80728,1.27847,0.98155,0.75535,0.4464,0.56201,0.24627,1.86145,1.33893,0.9486,0.0001882,0.0001882,0.0001882
248,14505.6,1.85612,1.292,0.98918,0.75535,0.4464,0.56201,0.24627,1.86145,1.33893,0.9486,0.0001849,0.0001849,0.0001849
249,14565.4,1.75172,1.29602,1.0024,0.75535,0.4464,0.56201,0.24627,1.86145,1.33893,0.9486,0.0001816,0.0001816,0.0001816
250,14624,1.81891,1.25593,0.97638,0.75535,0.4464,0.56201,0.24627,1.86145,1.33893,0.9486,0.0001783,0.0001783,0.0001783
251,14681.5,1.85106,1.30981,0.98052,0.7565,0.4464,0.5632,0.24324,1.88075,1.33049,0.95294,0.000175,0.000175,0.000175
252,14740.2,1.80017,1.22198,0.96268,0.7565,0.4464,0.5632,0.24324,1.88075,1.33049,0.95294,0.0001717,0.0001717,0.0001717
253,14797.4,1.76064,1.20944,0.95087,0.7565,0.4464,0.5632,0.24324,1.88075,1.33049,0.95294,0.0001684,0.0001684,0.0001684
254,14856,1.7827,1.22766,0.95967,0.7565,0.4464,0.5632,0.24324,1.88075,1.33049,0.95294,0.0001651,0.0001651,0.0001651
255,14912.8,1.78803,1.29962,1.01317,0.75538,0.4456,0.56194,0.24405,1.87832,1.33207,0.95245,0.0001618,0.0001618,0.0001618
256,14966.4,1.71503,1.22108,0.96983,0.75538,0.4456,0.56194,0.24405,1.87832,1.33207,0.95245,0.0001585,0.0001585,0.0001585
257,15025.6,1.88935,1.28559,0.99445,0.75538,0.4456,0.56194,0.24405,1.87832,1.33207,0.95245,0.0001552,0.0001552,0.0001552
258,15086.3,1.83254,1.29298,0.99518,0.75339,0.4432,0.55824,0.24378,1.86697,1.33218,0.95075,0.0001519,0.0001519,0.0001519
259,15142.7,1.79914,1.26014,0.95216,0.75339,0.4432,0.55824,0.24378,1.86697,1.33218,0.95075,0.0001486,0.0001486,0.0001486
260,15200,1.74686,1.26217,0.98676,0.75339,0.4432,0.55824,0.24378,1.86697,1.33218,0.95075,0.0001453,0.0001453,0.0001453
261,15256.9,1.75812,1.26024,0.98036,0.75339,0.4432,0.55824,0.24378,1.86697,1.33218,0.95075,0.000142,0.000142,0.000142
262,15314.4,1.80567,1.26473,0.98627,0.75393,0.4444,0.5585,0.24368,1.84897,1.33688,0.94532,0.0001387,0.0001387,0.0001387
263,15370.9,1.84113,1.27977,0.97192,0.75393,0.4444,0.5585,0.24368,1.84897,1.33688,0.94532,0.0001354,0.0001354,0.0001354
264,15426.2,1.79011,1.3168,1.02531,0.75393,0.4444,0.5585,0.24368,1.84897,1.33688,0.94532,0.0001321,0.0001321,0.0001321
265,15481.9,1.76126,1.31053,1.00654,0.75076,0.4428,0.55666,0.24236,1.8423,1.33621,0.94331,0.0001288,0.0001288,0.0001288
266,15542.6,1.88936,1.30072,0.98527,0.75076,0.4428,0.55666,0.24236,1.8423,1.33621,0.94331,0.0001255,0.0001255,0.0001255
267,15600.2,1.80337,1.33,1.01278,0.75076,0.4428,0.55666,0.24236,1.8423,1.33621,0.94331,0.0001222,0.0001222,0.0001222
268,15655.8,1.7606,1.29733,0.98484,0.75076,0.4428,0.55666,0.24236,1.8423,1.33621,0.94331,0.0001189,0.0001189,0.0001189
269,15709.8,1.64514,1.27808,0.99296,0.75306,0.4444,0.55888,0.24438,1.85133,1.32689,0.94466,0.0001156,0.0001156,0.0001156
270,15764.7,1.77117,1.29721,0.98691,0.75306,0.4444,0.55888,0.24438,1.85133,1.32689,0.94466,0.0001123,0.0001123,0.0001123
271,15820.4,1.7055,1.26899,1.00433,0.75306,0.4444,0.55888,0.24438,1.85133,1.32689,0.94466,0.000109,0.000109,0.000109
272,15880.8,1.85277,1.28324,0.97272,0.75674,0.4464,0.56285,0.24476,1.86661,1.3163,0.94898,0.0001057,0.0001057,0.0001057
273,15935.5,1.84681,1.41221,1.05311,0.75674,0.4464,0.56285,0.24476,1.86661,1.3163,0.94898,0.0001024,0.0001024,0.0001024
274,15992.9,1.77481,1.2355,0.9577,0.75674,0.4464,0.56285,0.24476,1.86661,1.3163,0.94898,9.91e-05,9.91e-05,9.91e-05
275,16053.4,1.80409,1.16666,0.93997,0.75674,0.4464,0.56285,0.24476,1.86661,1.3163,0.94898,9.58e-05,9.58e-05,9.58e-05
276,16111.2,1.92542,1.52139,1.05342,0.76172,0.4492,0.56656,0.24752,1.87329,1.31265,0.94913,9.25e-05,9.25e-05,9.25e-05
277,16169.5,1.80145,1.39965,1.07388,0.76172,0.4492,0.56656,0.24752,1.87329,1.31265,0.94913,8.92e-05,8.92e-05,8.92e-05
278,16228.6,1.56656,2.59402,0.84034,0.76172,0.4492,0.56656,0.24752,1.87329,1.31265,0.94913,8.59e-05,8.59e-05,8.59e-05
279,16284.8,1.78206,1.27002,1.00328,0.76344,0.4496,0.5663,0.2475,1.87827,1.31352,0.9496,8.26e-05,8.26e-05,8.26e-05
280,16339.7,1.73093,1.23117,0.96989,0.76344,0.4496,0.5663,0.2475,1.87827,1.31352,0.9496,7.93e-05,7.93e-05,7.93e-05
281,16394.9,1.78508,1.29809,1.00948,0.76344,0.4496,0.5663,0.2475,1.87827,1.31352,0.9496,7.6e-05,7.6e-05,7.6e-05
282,16449.5,1.76707,1.3172,1.01065,0.76344,0.4496,0.5663,0.2475,1.87827,1.31352,0.9496,7.27e-05,7.27e-05,7.27e-05
283,16505.4,1.78273,1.35945,0.99205,0.76493,0.45036,0.56879,0.24806,1.88002,1.31126,0.94994,6.94e-05,6.94e-05,6.94e-05
284,16567.4,1.83319,1.23376,0.97736,0.76493,0.45036,0.56879,0.24806,1.88002,1.31126,0.94994,6.61e-05,6.61e-05,6.61e-05
285,16624.2,1.78144,1.23248,1.00207,0.76493,0.45036,0.56879,0.24806,1.88002,1.31126,0.94994,6.28e-05,6.28e-05,6.28e-05
286,16680.4,1.68119,1.26204,0.99964,0.76493,0.45036,0.56879,0.24806,1.88002,1.31126,0.94994,5.95e-05,5.95e-05,5.95e-05
287,16738.1,1.78002,1.27458,0.99614,0.76793,0.45267,0.57118,0.24905,1.86639,1.31871,0.94768,5.62e-05,5.62e-05,5.62e-05
288,16791.9,1.68077,1.23203,0.99893,0.76793,0.45267,0.57118,0.24905,1.86639,1.31871,0.94768,5.29e-05,5.29e-05,5.29e-05
289,16849.4,1.79834,1.31454,1.00455,0.76793,0.45267,0.57118,0.24905,1.86639,1.31871,0.94768,4.96e-05,4.96e-05,4.96e-05
290,16908.3,1.88105,1.25336,0.96728,0.76309,0.4496,0.56862,0.24903,1.85098,1.32622,0.94406,4.63e-05,4.63e-05,4.63e-05
291,16960.1,1.70255,1.23457,0.97308,0.76309,0.4496,0.56862,0.24903,1.85098,1.32622,0.94406,4.3e-05,4.3e-05,4.3e-05
292,17012.4,1.81809,1.2985,0.9692,0.76309,0.4496,0.56862,0.24903,1.85098,1.32622,0.94406,3.97e-05,3.97e-05,3.97e-05
293,17064.3,1.76112,1.25266,0.97178,0.76309,0.4496,0.56862,0.24903,1.85098,1.32622,0.94406,3.64e-05,3.64e-05,3.64e-05
294,17115.3,1.48972,6.35575,0.89425,0.7525,0.4444,0.56261,0.248,1.82379,1.34659,0.93742,3.31e-05,3.31e-05,3.31e-05
295,17167.9,1.78581,1.3032,0.95379,0.7525,0.4444,0.56261,0.248,1.82379,1.34659,0.93742,2.98e-05,2.98e-05,2.98e-05
296,17220.5,1.51627,2.57171,0.8874,0.7525,0.4444,0.56261,0.248,1.82379,1.34659,0.93742,2.65e-05,2.65e-05,2.65e-05
297,17273.4,1.56384,2.52141,0.87342,0.75252,0.44394,0.55984,0.24637,1.81695,1.35689,0.93471,2.32e-05,2.32e-05,2.32e-05
298,17325.9,1.80077,1.2644,0.95009,0.75252,0.44394,0.55984,0.24637,1.81695,1.35689,0.93471,1.99e-05,1.99e-05,1.99e-05
299,17377.6,1.70281,1.26989,1.00038,0.75252,0.44394,0.55984,0.24637,1.81695,1.35689,0.93471,1.66e-05,1.66e-05,1.66e-05
300,17429.6,1.75622,1.33925,1.0437,0.75252,0.44394,0.55984,0.24637,1.81695,1.35689,0.93471,1.33e-05,1.33e-05,1.33e-05
